"po_id","item_id","supplier_id","quantity_ordered","unit_price","negotiated_price","currency","order_status","defective_units","compliance","payment_terms","order_date","current_stock","reorder_level","lead_time","item_name","item_category","brand","discontinued","supplier_name","country","preferred","rating","rate"
"PO-000993","ITM-00493","SPL-0072",84,"247.70","246.20","MXN","Cancelled",4,True,"Net 30","2021-02-04",395,58,12,"Item_493","Electronics","Brand_37",False,"Supplier_72","Germany",True,3,"0.05"
"PO-002781","ITM-00493","SPL-0029",96,"421.30","360.62","INR","Partially Delivered",6,True,"Net 60","2023-01-15",395,58,12,"Item_493","Electronics","Brand_37",False,"Supplier_29","China",False,1,"0.01"
"PO-002476","ITM-00493","SPL-0012",666,"189.60","153.96","EUR","Cancelled",2,True,"Net 60","2022-09-15",395,58,12,"Item_493","Electronics","Brand_37",False,"Supplier_12","Germany",True,2,"1.14"
"PO-000361","ITM-00493","SPL-0014",796,"165.14","157.04","INR","Pending",6,True,"Net 60","2020-05-27",395,58,12,"Item_493","Electronics","Brand_37",False,"Supplier_14","Canada",True,3,"0.01"
"PO-004456","ITM-00494","SPL-0060",99,"439.89","361.12","USD","Cancelled",6,True,"Net 30","2024-11-10",352,117,15,"Item_494","Office Supplies","Brand_44",False,"Supplier_60","USA",False,2,"1.00"
"PO-004549","ITM-00494","SPL-0052",278,"334.55","270.77","INR","Partially Delivered",8,True,"Net 30","2024-12-17",352,117,15,"Item_494","Office Supplies","Brand_44",False,"Supplier_52","USA",True,3,"0.01"
"PO-002149","ITM-00494","SPL-0078",927,"334.78","311.96","EUR","Partially Delivered",9,True,"Net 30","2022-05-09",352,117,15,"Item_494","Office Supplies","Brand_44",False,"Supplier_78","China",False,1,"1.14"
"PO-004528","ITM-00494","SPL-0066",75,"470.74","399.01","MXN","Pending",3,True,"Net 60","2024-12-09",352,117,15,"Item_494","Office Supplies","Brand_44",False,"Supplier_66","Canada",True,2,"0.05"
"PO-000822","ITM-00494","SPL-0025",346,"107.18","103.88","EUR","Cancelled",6,True,"Net 45","2020-11-30",352,117,15,"Item_494","Office Supplies","Brand_44",False,"Supplier_25","Canada",False,1,"1.14"
"PO-001567","ITM-00494","SPL-0098",41,"311.96","250.82","CNY","Cancelled",9,True,"Net 30","2021-09-24",352,117,15,"Item_494","Office Supplies","Brand_44",False,"Supplier_98","India",False,3,"0.13"
"PO-002798","ITM-00494","SPL-0015",82,"375.69","332.68","USD","Cancelled",9,True,"Net 60","2023-01-21",352,117,15,"Item_494","Office Supplies","Brand_44",False,"Supplier_15","USA",False,5,"1.00"
"PO-003457","ITM-00494","SPL-0097",380,"325.32","269.36","EUR","Pending",6,True,"Net 45","2023-10-11",352,117,15,"Item_494","Office Supplies","Brand_44",False,"Supplier_97","Germany",True,2,"1.14"
"PO-000007","ITM-00494","SPL-0050",226,"305.88","263.50","USD","Cancelled",2,True,"Net 30","2020-01-02",352,117,15,"Item_494","Office Supplies","Brand_44",False,"Supplier_50","India",True,4,"1.00"
"PO-004770","ITM-00494","SPL-0002",411,"99.65","98.88","EUR","Partially Delivered",5,True,"Net 30","2025-03-17",352,117,15,"Item_494","Office Supplies","Brand_44",False,"Supplier_2","China",True,5,"1.14"
"PO-000363","ITM-00494","SPL-0047",331,"452.65","364.49","EUR","Cancelled",0,True,"Net 30","2020-05-27",352,117,15,"Item_494","Office Supplies","Brand_44",False,"Supplier_47","China",True,4,"1.14"
"PO-004715","ITM-00495","SPL-0091",909,"271.89","241.11","USD","Pending",4,True,"Net 30","2025-02-22",0,187,19,"Item_495","Electronics","Brand_30",False,"Supplier_91","India",True,1,"1.00"
"PO-003938","ITM-00495","SPL-0018",987,"127.44","122.95","CNY","Cancelled",5,True,"Net 60","2024-04-24",0,187,19,"Item_495","Electronics","Brand_30",False,"Supplier_18","Canada",False,1,"0.13"
"PO-004844","ITM-00495","SPL-0066",992,"48.54","43.45","MXN","Delivered",3,True,"Net 45","2025-04-16",0,187,19,"Item_495","Electronics","Brand_30",False,"Supplier_66","Canada",True,2,"0.05"
"PO-004130","ITM-00495","SPL-0089",687,"54.48","46.21","USD","Delivered",0,True,"Net 30","2024-07-08",0,187,19,"Item_495","Electronics","Brand_30",False,"Supplier_89","China",True,1,"1.00"
"PO-002054","ITM-00496","SPL-0052",801,"181.89","180.96","EUR","Partially Delivered",5,True,"Net 30","2022-03-31",509,85,30,"Item_496","Office Supplies","Brand_9",False,"Supplier_52","USA",True,3,"1.14"
"PO-002554","ITM-00496","SPL-0063",47,"19.62","16.10","USD","Pending",8,False,"Net 30","2022-10-16",509,85,30,"Item_496","Office Supplies","Brand_9",False,"Supplier_63","Canada",True,1,"1.00"
"PO-000496","ITM-00496","SPL-0042",223,"444.52","426.42","INR","Cancelled",4,True,"Net 60","2020-07-20",509,85,30,"Item_496","Office Supplies","Brand_9",False,"Supplier_42","Canada",True,3,"0.01"
"PO-002303","ITM-00496","SPL-0016",163,"252.13","211.36","USD","Partially Delivered",1,True,"Net 30","2022-07-09",509,85,30,"Item_496","Office Supplies","Brand_9",False,"Supplier_16","Canada",True,4,"1.00"
"PO-002164","ITM-00496","SPL-0025",619,"480.10","421.96","EUR","Pending",4,True,"Net 30","2022-05-14",509,85,30,"Item_496","Office Supplies","Brand_9",False,"Supplier_25","Canada",False,1,"1.14"
"PO-004269","ITM-00497","SPL-0012",31,"244.41","205.02","CNY","Partially Delivered",6,True,"Net 45","2024-09-01",396,167,24,"Item_497","MRO","Brand_38",False,"Supplier_12","Germany",True,2,"0.13"
"PO-002484","ITM-00497","SPL-0045",419,"299.71","290.62","USD","Cancelled",0,True,"Net 60","2022-09-18",396,167,24,"Item_497","MRO","Brand_38",False,"Supplier_45","Germany",False,5,"1.00"
"PO-000395","ITM-00497","SPL-0037",340,"125.12","106.48","MXN","Cancelled",4,True,"Net 45","2020-06-10",396,167,24,"Item_497","MRO","Brand_38",False,"Supplier_37","India",True,1,"0.05"
"PO-000270","ITM-00498","SPL-0070",101,"293.58","237.21","CNY","Delivered",4,True,"Net 45","2020-04-21",721,53,22,"Item_498","Electronics","Brand_33",False,"Supplier_70","Mexico",False,2,"0.13"
"PO-004022","ITM-00498","SPL-0091",490,"304.04","287.31","CNY","Pending",9,True,"Net 45","2024-05-27",721,53,22,"Item_498","Electronics","Brand_33",False,"Supplier_91","India",True,1,"0.13"
"PO-000197","ITM-00498","SPL-0037",664,"85.61","71.25","EUR","Pending",5,False,"Net 30","2020-03-21",721,53,22,"Item_498","Electronics","Brand_33",False,"Supplier_37","India",True,1,"1.14"
"PO-003531","ITM-00498","SPL-0018",133,"217.61","206.02","MXN","Partially Delivered",6,True,"Net 30","2023-11-09",721,53,22,"Item_498","Electronics","Brand_33",False,"Supplier_18","Canada",False,1,"0.05"
"PO-001992","ITM-00498","SPL-0049",209,"372.30","361.76","MXN","Partially Delivered",0,True,"Net 60","2022-03-08",721,53,22,"Item_498","Electronics","Brand_33",False,"Supplier_49","USA",False,2,"0.05"
"PO-000189","ITM-00498","SPL-0096",364,"383.56","341.42","INR","Partially Delivered",8,True,"Net 30","2020-03-18",721,53,22,"Item_498","Electronics","Brand_33",False,"Supplier_96","India",True,2,"0.01"
"PO-000295","ITM-00498","SPL-0030",854,"135.37","118.57","CNY","Cancelled",6,True,"Net 60","2020-05-01",721,53,22,"Item_498","Electronics","Brand_33",False,"Supplier_30","India",False,3,"0.13"
"PO-004316","ITM-00499","SPL-0017",24,"81.75","65.47","USD","Partially Delivered",5,True,"Net 45","2024-09-19",193,114,11,"Item_499","Furniture","Brand_12",True,"Supplier_17","USA",True,3,"1.00"
"PO-001715","ITM-00499","SPL-0084",675,"372.56","356.57","MXN","Delivered",3,True,"Net 30","2021-11-22",193,114,11,"Item_499","Furniture","Brand_12",True,"Supplier_84","China",False,3,"0.05"
"PO-001587","ITM-00499","SPL-0010",651,"443.26","420.69","EUR","Delivered",3,True,"Net 30","2021-10-02",193,114,11,"Item_499","Furniture","Brand_12",True,"Supplier_10","China",True,3,"1.14"
"PO-003338","ITM-00499","SPL-0001",396,"296.22","282.41","USD","Pending",1,False,"Net 30","2023-08-26",193,114,11,"Item_499","Furniture","Brand_12",True,"Supplier_1","Mexico",False,3,"1.00"
"PO-004837","ITM-00500","SPL-0056",993,"303.68","253.62","MXN","Pending",1,True,"Net 60","2025-04-13",317,76,16,"Item_500","MRO","Brand_24",True,"Supplier_56","China",False,5,"0.05"
"PO-001446","ITM-00500","SPL-0062",17,"267.70","214.83","USD","Partially Delivered",9,True,"Net 45","2021-08-07",317,76,16,"Item_500","MRO","Brand_24",True,"Supplier_62","Canada",True,2,"1.00"
"PO-003686","ITM-00500","SPL-0098",380,"327.15","296.77","MXN","Delivered",9,True,"Net 60","2024-01-12",317,76,16,"Item_500","MRO","Brand_24",True,"Supplier_98","India",False,3,"0.05"
"PO-000637","ITM-00501","SPL-0075",322,"146.19","136.73","CNY","Partially Delivered",1,True,"Net 60","2020-09-16",546,72,24,"Item_501","Furniture","Brand_2",False,"Supplier_75","Canada",True,3,"0.13"
"PO-004976","ITM-00501","SPL-0003",510,"185.71","179.19","EUR","Pending",7,True,"Net 60","2025-06-09",546,72,24,"Item_501","Furniture","Brand_2",False,"Supplier_3","Mexico",True,3,"1.14"
"PO-000751","ITM-00501","SPL-0044",109,"280.76","234.33","INR","Pending",5,False,"Net 60","2020-11-01",546,72,24,"Item_501","Furniture","Brand_2",False,"Supplier_44","Canada",True,3,"0.01"
"PO-000420","ITM-00501","SPL-0063",239,"106.78","91.72","MXN","Delivered",5,True,"Net 60","2020-06-19",546,72,24,"Item_501","Furniture","Brand_2",False,"Supplier_63","Canada",True,1,"0.05"
"PO-002915","ITM-00501","SPL-0011",941,"354.71","321.33","MXN","Delivered",5,True,"Net 60","2023-03-09",546,72,24,"Item_501","Furniture","Brand_2",False,"Supplier_11","India",False,2,"0.05"
"PO-000815","ITM-00501","SPL-0078",835,"359.58","327.38","MXN","Delivered",4,True,"Net 30","2020-11-28",546,72,24,"Item_501","Furniture","Brand_2",False,"Supplier_78","China",False,1,"0.05"
"PO-001424","ITM-00502","SPL-0042",450,"117.62","102.09","CNY","Partially Delivered",0,True,"Net 60","2021-07-29",0,184,4,"Item_502","Office Supplies","Brand_22",False,"Supplier_42","Canada",True,3,"0.13"
"PO-001551","ITM-00502","SPL-0063",115,"339.84","335.79","USD","Delivered",0,True,"Net 60","2021-09-18",0,184,4,"Item_502","Office Supplies","Brand_22",False,"Supplier_63","Canada",True,1,"1.00"
"PO-001909","ITM-00502","SPL-0005",300,"64.74","54.83","INR","Pending",3,True,"Net 45","2022-02-03",0,184,4,"Item_502","Office Supplies","Brand_22",False,"Supplier_5","India",False,4,"0.01"
"PO-000008","ITM-00502","SPL-0029",646,"177.49","148.56","CNY","Partially Delivered",3,True,"Net 45","2020-01-03",0,184,4,"Item_502","Office Supplies","Brand_22",False,"Supplier_29","China",False,1,"0.13"
"PO-000903","ITM-00502","SPL-0034",752,"261.96","217.54","INR","Pending",5,True,"Net 30","2021-01-01",0,184,4,"Item_502","Office Supplies","Brand_22",False,"Supplier_34","USA",False,1,"0.01"
"PO-000462","ITM-00502","SPL-0043",139,"25.82","25.03","EUR","Partially Delivered",9,True,"Net 60","2020-07-05",0,184,4,"Item_502","Office Supplies","Brand_22",False,"Supplier_43","USA",True,2,"1.14"
"PO-001334","ITM-00503","SPL-0052",735,"281.77","247.62","EUR","Cancelled",4,True,"Net 60","2021-06-22",324,121,8,"Item_503","Electronics","Brand_22",False,"Supplier_52","USA",True,3,"1.14"
"PO-002225","ITM-00503","SPL-0086",376,"488.69","465.15","USD","Cancelled",5,True,"Net 60","2022-06-08",324,121,8,"Item_503","Electronics","Brand_22",False,"Supplier_86","Canada",True,4,"1.00"
"PO-001971","ITM-00503","SPL-0078",920,"70.46","58.04","MXN","Pending",5,True,"Net 30","2022-02-28",324,121,8,"Item_503","Electronics","Brand_22",False,"Supplier_78","China",False,1,"0.05"
"PO-001808","ITM-00503","SPL-0026",885,"490.27","450.23","EUR","Pending",1,True,"Net 30","2021-12-27",324,121,8,"Item_503","Electronics","Brand_22",False,"Supplier_26","USA",True,5,"1.14"
"PO-002350","ITM-00504","SPL-0027",761,"330.25","297.31","USD","Delivered",6,True,"Net 45","2022-07-28",102,148,28,"Item_504","Packaging","Brand_35",False,"Supplier_27","USA",False,5,"1.00"
"PO-004834","ITM-00504","SPL-0012",90,"284.92","238.26","CNY","Pending",1,True,"Net 45","2025-04-12",102,148,28,"Item_504","Packaging","Brand_35",False,"Supplier_12","Germany",True,2,"0.13"
"PO-001163","ITM-00504","SPL-0022",851,"375.91","353.90","MXN","Partially Delivered",9,True,"Net 30","2021-04-15",102,148,28,"Item_504","Packaging","Brand_35",False,"Supplier_22","China",True,1,"0.05"
"PO-000415","ITM-00504","SPL-0090",934,"146.99","121.91","MXN","Cancelled",0,True,"Net 45","2020-06-17",102,148,28,"Item_504","Packaging","Brand_35",False,"Supplier_90","Mexico",True,2,"0.05"
"PO-001582","ITM-00505","SPL-0082",49,"433.27","379.48","CNY","Delivered",9,True,"Net 60","2021-09-30",613,145,19,"Item_505","Electronics","Brand_36",False,"Supplier_82","Germany",True,2,"0.13"
"PO-003224","ITM-00505","SPL-0093",81,"48.94","41.16","CNY","Delivered",3,True,"Net 45","2023-07-09",613,145,19,"Item_505","Electronics","Brand_36",False,"Supplier_93","India",False,2,"0.13"
"PO-000658","ITM-00505","SPL-0043",44,"434.78","430.37","INR","Delivered",8,True,"Net 45","2020-09-25",613,145,19,"Item_505","Electronics","Brand_36",False,"Supplier_43","USA",True,2,"0.01"
"PO-003453","ITM-00505","SPL-0082",44,"196.79","158.10","INR","Partially Delivered",7,True,"Net 45","2023-10-10",613,145,19,"Item_505","Electronics","Brand_36",False,"Supplier_82","Germany",True,2,"0.01"
"PO-004005","ITM-00505","SPL-0055",19,"108.56","100.64","EUR","Cancelled",9,True,"Net 30","2024-05-20",613,145,19,"Item_505","Electronics","Brand_36",False,"Supplier_55","India",False,3,"1.14"
"PO-004990","ITM-00505","SPL-0060",198,"253.45","214.32","EUR","Cancelled",3,False,"Net 30","2025-06-14",613,145,19,"Item_505","Electronics","Brand_36",False,"Supplier_60","USA",False,2,"1.14"
"PO-002192","ITM-00505","SPL-0001",51,"186.25","162.34","CNY","Pending",5,True,"Net 30","2022-05-26",613,145,19,"Item_505","Electronics","Brand_36",False,"Supplier_1","Mexico",False,3,"0.13"
"PO-002691","ITM-00505","SPL-0019",730,"24.07","19.68","INR","Cancelled",7,True,"Net 60","2022-12-10",613,145,19,"Item_505","Electronics","Brand_36",False,"Supplier_19","China",True,2,"0.01"
"PO-002595","ITM-00505","SPL-0074",649,"23.76","21.18","MXN","Cancelled",4,True,"Net 30","2022-10-31",613,145,19,"Item_505","Electronics","Brand_36",False,"Supplier_74","Mexico",True,1,"0.05"
"PO-002909","ITM-00505","SPL-0057",200,"393.50","393.01","EUR","Pending",9,True,"Net 60","2023-03-07",613,145,19,"Item_505","Electronics","Brand_36",False,"Supplier_57","India",True,3,"1.14"
"PO-001527","ITM-00506","SPL-0080",513,"198.66","177.92","MXN","Pending",0,True,"Net 45","2021-09-08",708,53,17,"Item_506","Furniture","Brand_20",False,"Supplier_80","Mexico",False,4,"0.05"
"PO-001830","ITM-00506","SPL-0042",52,"482.05","394.98","INR","Delivered",2,True,"Net 30","2022-01-04",708,53,17,"Item_506","Furniture","Brand_20",False,"Supplier_42","Canada",True,3,"0.01"
"PO-003071","ITM-00506","SPL-0029",872,"202.53","175.06","MXN","Delivered",2,True,"Net 45","2023-05-11",708,53,17,"Item_506","Furniture","Brand_20",False,"Supplier_29","China",False,1,"0.05"
"PO-003556","ITM-00506","SPL-0079",251,"268.18","245.97","INR","Cancelled",3,True,"Net 45","2023-11-19",708,53,17,"Item_506","Furniture","Brand_20",False,"Supplier_79","Germany",True,3,"0.01"
"PO-001137","ITM-00506","SPL-0021",765,"243.24","235.83","EUR","Delivered",2,True,"Net 30","2021-04-05",708,53,17,"Item_506","Furniture","Brand_20",False,"Supplier_21","Germany",False,1,"1.14"
"PO-004047","ITM-00506","SPL-0018",807,"106.69","96.37","CNY","Delivered",6,True,"Net 60","2024-06-05",708,53,17,"Item_506","Furniture","Brand_20",False,"Supplier_18","Canada",False,1,"0.13"
"PO-001450","ITM-00506","SPL-0010",207,"372.59","359.98","MXN","Pending",2,True,"Net 30","2021-08-09",708,53,17,"Item_506","Furniture","Brand_20",False,"Supplier_10","China",True,3,"0.05"
"PO-000588","ITM-00506","SPL-0026",102,"377.41","368.77","MXN","Delivered",8,True,"Net 60","2020-08-27",708,53,17,"Item_506","Furniture","Brand_20",False,"Supplier_26","USA",True,5,"0.05"
"PO-000640","ITM-00506","SPL-0019",512,"21.32","20.26","CNY","Delivered",9,True,"Net 30","2020-09-17",708,53,17,"Item_506","Furniture","Brand_20",False,"Supplier_19","China",True,2,"0.13"
"PO-003147","ITM-00507","SPL-0016",982,"299.65","276.41","EUR","Partially Delivered",7,True,"Net 45","2023-06-10",441,56,11,"Item_507","MRO","Brand_20",False,"Supplier_16","Canada",True,4,"1.14"
"PO-002592","ITM-00507","SPL-0032",476,"172.35","139.55","INR","Partially Delivered",4,True,"Net 30","2022-10-30",441,56,11,"Item_507","MRO","Brand_20",False,"Supplier_32","China",True,5,"0.01"
"PO-000912","ITM-00507","SPL-0038",291,"452.82","411.97","INR","Cancelled",0,True,"Net 30","2021-01-05",441,56,11,"Item_507","MRO","Brand_20",False,"Supplier_38","India",False,4,"0.01"
"PO-000112","ITM-00507","SPL-0036",355,"413.01","380.05","USD","Pending",4,True,"Net 30","2020-02-16",441,56,11,"Item_507","MRO","Brand_20",False,"Supplier_36","India",True,4,"1.00"
"PO-003142","ITM-00507","SPL-0032",366,"119.09","118.05","INR","Pending",2,True,"Net 60","2023-06-08",441,56,11,"Item_507","MRO","Brand_20",False,"Supplier_32","China",True,5,"0.01"
"PO-000228","ITM-00507","SPL-0092",40,"485.15","412.36","EUR","Partially Delivered",1,True,"Net 60","2020-04-03",441,56,11,"Item_507","MRO","Brand_20",False,"Supplier_92","China",True,5,"1.14"
"PO-004836","ITM-00507","SPL-0021",238,"336.90","307.76","MXN","Cancelled",3,False,"Net 30","2025-04-12",441,56,11,"Item_507","MRO","Brand_20",False,"Supplier_21","Germany",False,1,"0.05"
"PO-000621","ITM-00507","SPL-0048",824,"323.61","281.18","MXN","Delivered",4,True,"Net 45","2020-09-09",441,56,11,"Item_507","MRO","Brand_20",False,"Supplier_48","China",True,1,"0.05"
"PO-004008","ITM-00508","SPL-0017",745,"493.12","477.57","INR","Partially Delivered",6,True,"Net 45","2024-05-21",654,176,14,"Item_508","Office Supplies","Brand_34",True,"Supplier_17","USA",True,3,"0.01"
"PO-000279","ITM-00508","SPL-0019",84,"271.00","223.31","USD","Cancelled",1,True,"Net 30","2020-04-24",654,176,14,"Item_508","Office Supplies","Brand_34",True,"Supplier_19","China",True,2,"1.00"
"PO-002487","ITM-00508","SPL-0049",61,"447.75","440.10","CNY","Cancelled",0,False,"Net 30","2022-09-20",654,176,14,"Item_508","Office Supplies","Brand_34",True,"Supplier_49","USA",False,2,"0.13"
"PO-003907","ITM-00508","SPL-0014",473,"304.79","276.59","EUR","Delivered",0,True,"Net 30","2024-04-10",654,176,14,"Item_508","Office Supplies","Brand_34",True,"Supplier_14","Canada",True,3,"1.14"
"PO-002060","ITM-00508","SPL-0062",484,"141.04","121.84","INR","Delivered",3,True,"Net 45","2022-04-02",654,176,14,"Item_508","Office Supplies","Brand_34",True,"Supplier_62","Canada",True,2,"0.01"
"PO-002210","ITM-00508","SPL-0093",154,"88.48","73.07","CNY","Pending",5,True,"Net 45","2022-06-01",654,176,14,"Item_508","Office Supplies","Brand_34",True,"Supplier_93","India",False,2,"0.13"
"PO-004560","ITM-00508","SPL-0075",948,"443.38","435.89","CNY","Partially Delivered",7,True,"Net 30","2024-12-20",654,176,14,"Item_508","Office Supplies","Brand_34",True,"Supplier_75","Canada",True,3,"0.13"
"PO-003805","ITM-00509","SPL-0003",408,"335.51","333.73","USD","Delivered",1,True,"Net 60","2024-02-29",770,194,6,"Item_509","Packaging","Brand_38",False,"Supplier_3","Mexico",True,3,"1.00"
"PO-002167","ITM-00509","SPL-0079",939,"63.61","55.09","INR","Delivered",2,True,"Net 30","2022-05-15",770,194,6,"Item_509","Packaging","Brand_38",False,"Supplier_79","Germany",True,3,"0.01"
"PO-002952","ITM-00510","SPL-0014",106,"414.14","401.73","USD","Partially Delivered",1,True,"Net 30","2023-03-24",667,69,7,"Item_510","Furniture","Brand_16",False,"Supplier_14","Canada",True,3,"1.00"
"PO-003045","ITM-00510","SPL-0069",145,"124.42","114.08","CNY","Delivered",5,True,"Net 45","2023-05-01",667,69,7,"Item_510","Furniture","Brand_16",False,"Supplier_69","Mexico",False,3,"0.13"
"PO-003540","ITM-00510","SPL-0017",283,"262.77","239.45","MXN","Cancelled",2,False,"Net 45","2023-11-12",667,69,7,"Item_510","Furniture","Brand_16",False,"Supplier_17","USA",True,3,"0.05"
