PO_ID,Item_ID,Supplier_ID,Quantity_Ordered,Unit_Price,Negotiated_Price,Currency,Order_Status,Defective_Units,Compliance,Payment_Terms,Order_Date
PO-002215,ITM-00166,SPL-0056,730,91.79,74.55,EUR,Delivered,5,No,Net 60,6/3/2022
PO-002216,ITM-00192,SPL-0070,428,264.35,245.55,CNY,Partially Delivered,9,Yes,Net 60,6/3/2022
PO-002216,ITM-00192,SPL-0070,428,264.35,245.55,CNY,Partially Delivered,9,Yes,Net 60,6/4/2022
PO-002217,ITM-00100,SPL-0009,927,242.77,219.7,INR,Delivered,9,Yes,Net 30,6/4/2022
PO-002218,ITM-00474,SPL-0016,255,288.74,251.13,CNY,Cancelled,6,Yes,Net 60,6/4/2022
PO-002218,ITM-00474,SPL-0016,255,288.74,251.13,CNY,Cancelled,6,Yes,Net 60,6/5/2022
PO-002219,ITM-00355,SPL-0015,522,472.34,399.14,INR,Delivered,3,Yes,Net 30,6/5/2022
PO-002220,ITM-00336,SPL-0067,821,121.74,112.94,USD,Pending,9,Yes,Net 60,6/5/2022
PO-002221,ITM-00696,SPL-0025,220,109.99,107.89,MXN,Pending,0,Yes,Net 60,6/6/2022
PO-002221,ITM-00696,SPL-0025,220,109.99,107.89,MXN,Pending,0,Yes,Net 60,6/6/2022
PO-002222,ITM-00541,SPL-0037,818,272.22,249.31,EUR,Cancelled,8,Yes,Net 45,6/6/2022
PO-002222,ITM-00541,SPL-0037,818,272.22,249.31,EUR,Cancelled,8,Yes,Net 45,6/7/2022
PO-002223,ITM-00540,SPL-0063,587,355.57,350.58,CNY,Pending,1,Yes,Net 45,6/7/2022
PO-002224,ITM-00814,SPL-0076,492,26.42,21.98,MXN,Delivered,4,Yes,Net 30,6/7/2022
PO-002224,ITM-00814,SPL-0076,492,26.42,21.98,MXN,Delivered,4,Yes,Net 30,6/8/2022
PO-002225,ITM-00503,SPL-0086,376,488.69,465.15,USD,Cancelled,5,Yes,Net 60,6/8/2022
PO-002226,ITM-00757,SPL-0013,667,145.91,127.51,USD,Pending,7,Yes,Net 60,6/8/2022
PO-002226,ITM-00757,SPL-0013,667,145.91,127.51,USD,Pending,7,Yes,Net 60,6/9/2022
PO-002227,ITM-00822,SPL-0065,89,403.22,378.06,USD,Cancelled,8,Yes,Net 45,6/9/2022
PO-002228,ITM-00789,SPL-0066,965,240.5,217.77,INR,Cancelled,0,Yes,Net 30,6/9/2022
PO-002229,ITM-00934,SPL-0076,908,445.99,373.66,INR,Partially Delivered,4,Yes,Net 45,6/10/2022
PO-002229,ITM-00934,SPL-0076,908,445.99,373.66,INR,Partially Delivered,4,Yes,Net 45,6/10/2022
PO-002230,ITM-00018,SPL-0060,548,82.9,81.53,MXN,Delivered,8,Yes,Net 30,6/10/2022
PO-002230,ITM-00018,SPL-0060,548,82.9,81.53,MXN,Delivered,8,Yes,Net 30,6/11/2022
PO-002231,ITM-00230,SPL-0009,477,104.35,99.6,CNY,Pending,9,No,Net 60,6/11/2022
PO-002232,ITM-00472,SPL-0030,374,235.09,210.04,USD,Cancelled,4,Yes,Net 30,6/11/2022
PO-002233,ITM-00327,SPL-0010,250,334.49,290.06,CNY,Pending,2,Yes,Net 30,6/12/2022
PO-002233,ITM-00327,SPL-0010,250,334.49,290.06,CNY,Pending,2,Yes,Net 30,6/12/2022
PO-002234,ITM-00473,SPL-0026,835,126.05,117.12,INR,Delivered,0,Yes,Net 60,6/12/2022
PO-002235,ITM-00209,SPL-0066,760,71.37,68.32,EUR,Pending,4,Yes,Net 30,6/13/2022
PO-002236,ITM-00664,SPL-0050,116,406.89,341.46,EUR,Delivered,7,Yes,Net 60,6/13/2022
PO-002237,ITM-00575,SPL-0035,866,219.33,210.75,USD,Delivered,8,Yes,Net 30,6/13/2022
PO-002237,ITM-00575,SPL-0035,866,219.33,210.75,USD,Delivered,8,Yes,Net 30,6/14/2022
PO-002238,ITM-00433,SPL-0065,816,113.77,103.25,EUR,Pending,0,Yes,Net 60,6/14/2022
PO-002239,ITM-00782,SPL-0053,956,110.56,93.53,EUR,Partially Delivered,9,No,Net 60,6/14/2022
PO-002240,ITM-00894,SPL-0073,456,311.97,262.5,INR,Partially Delivered,3,Yes,Net 30,6/15/2022
PO-002241,ITM-00365,SPL-0017,125,259.01,245.07,MXN,Delivered,5,Yes,Net 60,6/15/2022
PO-002241,ITM-00365,SPL-0017,125,259.01,245.07,MXN,Delivered,5,Yes,Net 60,6/15/2022
PO-002242,ITM-00351,SPL-0035,34,299.43,288.67,CNY,Partially Delivered,2,Yes,Net 60,6/16/2022
PO-002243,ITM-00394,SPL-0055,205,113.01,107.64,MXN,Delivered,0,Yes,Net 30,6/16/2022
PO-002244,ITM-00207,SPL-0059,563,177.97,156.49,CNY,Partially Delivered,9,Yes,Net 30,6/16/2022
PO-002245,ITM-00700,SPL-0048,880,489.64,446.19,MXN,Cancelled,9,Yes,Net 45,6/17/2022
PO-002246,ITM-00271,SPL-0094,624,361.18,298.61,INR,Partially Delivered,4,Yes,Net 30,6/17/2022
PO-002247,ITM-00469,SPL-0094,284,442.01,382.15,INR,Partially Delivered,4,Yes,Net 45,6/17/2022
PO-002248,ITM-00094,SPL-0022,892,345.07,307.07,INR,Partially Delivered,0,Yes,Net 45,6/18/2022
PO-002249,ITM-00969,SPL-0067,474,397.37,382.12,INR,Pending,0,Yes,Net 30,6/18/2022
PO-002250,ITM-00564,SPL-0030,493,211.89,211.52,CNY,Delivered,7,Yes,Net 60,6/18/2022
PO-002251,ITM-00615,SPL-0076,924,284.1,263.64,CNY,Cancelled,0,Yes,Net 60,6/19/2022
PO-002252,ITM-00065,SPL-0030,879,316.71,301.97,MXN,Cancelled,6,No,Net 60,6/19/2022
PO-002253,ITM-00373,SPL-0097,795,68.12,61.39,USD,Delivered,0,Yes,Net 30,6/19/2022
PO-002254,ITM-00384,SPL-0024,280,443.3,363.33,EUR,Delivered,4,Yes,Net 60,6/20/2022
PO-002255,ITM-00046,SPL-0056,734,145.44,138.26,INR,Partially Delivered,5,Yes,Net 45,6/20/2022
PO-002255,ITM-00046,SPL-0056,734,145.44,138.26,INR,Partially Delivered,5,Yes,Net 45,6/20/2022
PO-002256,ITM-00415,SPL-0095,301,47.71,42.5,MXN,Cancelled,9,Yes,Net 60,6/21/2022
PO-002257,ITM-00665,SPL-0061,390,33.16,27.73,USD,Cancelled,3,Yes,Net 60,6/21/2022
PO-002258,ITM-00190,SPL-0043,389,112.16,95.46,EUR,Delivered,2,Yes,Net 45,6/21/2022
PO-002259,ITM-00875,SPL-0096,960,380.35,323.76,MXN,Partially Delivered,9,Yes,Net 45,6/22/2022
PO-002260,ITM-00707,SPL-0085,828,200.77,186.56,INR,Pending,5,Yes,Net 45,6/22/2022
PO-002261,ITM-00813,SPL-0044,537,102.76,99.94,CNY,Pending,7,Yes,Net 45,6/22/2022
PO-002262,ITM-00401,SPL-0008,409,226.69,222.28,USD,Delivered,3,No,Net 30,6/23/2022
PO-002263,ITM-00926,SPL-0049,687,77.05,64.1,MXN,Delivered,3,Yes,Net 60,6/23/2022
PO-002264,ITM-00712,SPL-0079,521,365.29,337.95,MXN,Partially Delivered,2,Yes,Net 30,6/23/2022
PO-002265,ITM-00926,SPL-0084,420,412.43,405.69,USD,Partially Delivered,6,Yes,Net 30,6/24/2022
PO-002266,ITM-00904,SPL-0042,540,226.35,183.95,EUR,Pending,8,Yes,Net 30,6/24/2022
PO-002267,ITM-00804,SPL-0030,537,24.02,19.23,MXN,Pending,2,Yes,Net 45,6/24/2022
PO-002268,ITM-00331,SPL-0076,573,361.21,356.94,USD,Delivered,3,Yes,Net 30,6/25/2022
PO-002269,ITM-00122,SPL-0069,818,195.25,173.81,MXN,Pending,3,Yes,Net 30,6/25/2022
PO-002270,ITM-00229,SPL-0055,697,460.97,454.45,INR,Cancelled,9,Yes,Net 60,6/25/2022
PO-002271,ITM-00964,SPL-0006,161,483.06,426.75,CNY,Partially Delivered,3,Yes,Net 45,6/26/2022
PO-002272,ITM-00593,SPL-0037,505,90.16,85.12,CNY,Partially Delivered,6,No,Net 45,6/26/2022
PO-002273,ITM-00384,SPL-0084,521,282.98,269.06,INR,Partially Delivered,4,Yes,Net 45,6/26/2022
PO-002274,ITM-00681,SPL-0015,148,496.29,494.06,INR,Delivered,6,Yes,Net 30,6/26/2022
PO-002275,ITM-00252,SPL-0091,917,83.7,68.88,USD,Partially Delivered,9,Yes,Net 45,6/27/2022
PO-002276,ITM-00895,SPL-0078,352,62.98,53.83,CNY,Partially Delivered,4,Yes,Net 60,6/27/2022
PO-002276,ITM-00895,SPL-0078,352,62.98,53.83,CNY,Partially Delivered,4,Yes,Net 60,6/27/2022
PO-002277,ITM-00737,SPL-0080,452,248.94,220.51,CNY,Cancelled,0,Yes,Net 30,6/28/2022
PO-002277,ITM-00737,SPL-0080,452,248.94,220.51,CNY,Cancelled,0,Yes,Net 30,6/28/2022
PO-002278,ITM-00626,SPL-0003,247,85.98,74.84,INR,Pending,3,Yes,Net 30,6/28/2022
PO-002279,ITM-00728,SPL-0086,407,215.97,194.14,MXN,Cancelled,1,Yes,Net 60,6/29/2022
PO-002280,ITM-00650,SPL-0093,420,446.24,439.26,CNY,Pending,4,Yes,Net 60,6/29/2022
PO-002281,ITM-00668,SPL-0032,282,291.4,244.17,CNY,Pending,0,Yes,Net 30,6/29/2022
PO-002281,ITM-00668,SPL-0032,282,291.4,244.17,CNY,Pending,0,Yes,Net 30,6/30/2022
PO-002282,ITM-00109,SPL-0055,17,439.53,404.76,MXN,Delivered,3,Yes,Net 45,6/30/2022
PO-002283,ITM-00078,SPL-0013,780,130.44,118.13,CNY,Pending,6,Yes,Net 60,6/30/2022
PO-002284,ITM-00543,SPL-0068,921,124.14,109.05,EUR,Delivered,5,Yes,Net 45,7/1/2022
PO-002285,ITM-00435,SPL-0057,868,459.33,410.32,USD,Delivered,4,Yes,Net 60,7/1/2022
PO-002285,ITM-00435,SPL-0057,868,459.33,410.32,USD,Delivered,4,Yes,Net 60,7/1/2022
PO-002286,ITM-00169,SPL-0062,931,435.88,388.74,EUR,Delivered,4,Yes,Net 30,7/2/2022
PO-002287,ITM-00270,SPL-0001,446,432.69,432.23,MXN,Pending,1,Yes,Net 45,7/2/2022
PO-002288,ITM-00893,SPL-0043,146,28.15,25.39,CNY,Partially Delivered,1,Yes,Net 60,7/2/2022
PO-002289,ITM-00393,SPL-0081,625,96.85,88.49,USD,Partially Delivered,4,Yes,Net 30,7/3/2022
PO-002290,ITM-00802,SPL-0021,917,128.13,113.01,USD,Delivered,0,Yes,Net 60,7/3/2022
PO-002291,ITM-00771,SPL-0001,744,291.78,286.04,USD,Cancelled,7,Yes,Net 45,7/3/2022
PO-002292,ITM-00391,SPL-0047,530,148.39,122.08,MXN,Delivered,8,Yes,Net 60,7/4/2022
PO-002293,ITM-00553,SPL-0002,643,163,162.78,INR,Partially Delivered,7,Yes,Net 45,7/4/2022
PO-002293,ITM-00553,SPL-0002,643,163,162.78,INR,Partially Delivered,7,Yes,Net 45,7/4/2022
PO-002294,ITM-00814,SPL-0002,756,449.94,442.85,MXN,Pending,2,Yes,Net 30,7/5/2022
PO-002295,ITM-00903,SPL-0005,434,85.29,71.53,USD,Partially Delivered,1,No,Net 45,7/5/2022
PO-002296,ITM-00294,SPL-0075,929,350.26,342.11,EUR,Partially Delivered,2,Yes,Net 60,7/5/2022
PO-002296,ITM-00294,SPL-0075,929,350.26,342.11,EUR,Partially Delivered,2,Yes,Net 60,7/6/2022
PO-002297,ITM-00530,SPL-0017,403,216,206.49,MXN,Pending,5,Yes,Net 30,7/6/2022
PO-002298,ITM-00378,SPL-0054,620,347.04,311.96,CNY,Cancelled,0,Yes,Net 45,7/6/2022
PO-002298,ITM-00378,SPL-0054,620,347.04,311.96,CNY,Cancelled,0,Yes,Net 45,7/7/2022
PO-002299,ITM-00146,SPL-0048,511,119.94,98.58,CNY,Cancelled,8,Yes,Net 60,7/7/2022
PO-002299,ITM-00146,SPL-0048,511,119.94,98.58,CNY,Cancelled,8,Yes,Net 60,7/7/2022
PO-002300,ITM-00259,SPL-0095,341,104.37,93.53,MXN,Cancelled,0,Yes,Net 45,7/8/2022
PO-002301,ITM-00699,SPL-0020,424,201.36,176.94,USD,Delivered,2,Yes,Net 30,7/8/2022
PO-002302,ITM-00641,SPL-0041,90,94.47,87.1,EUR,Cancelled,6,Yes,Net 45,7/8/2022
PO-002303,ITM-00496,SPL-0016,163,252.13,211.36,USD,Partially Delivered,1,Yes,Net 30,7/9/2022
PO-002304,ITM-00097,SPL-0025,616,421.53,398.16,EUR,Pending,2,Yes,Net 60,7/9/2022
PO-002305,ITM-00489,SPL-0042,586,302.07,247.26,INR,Partially Delivered,2,Yes,Net 45,7/9/2022
PO-002306,ITM-00819,SPL-0077,344,98.17,88.32,INR,Cancelled,0,Yes,Net 45,7/10/2022
PO-002306,ITM-00819,SPL-0077,344,98.17,88.32,INR,Cancelled,0,Yes,Net 45,7/10/2022
PO-002307,ITM-00952,SPL-0007,813,207.58,194.8,MXN,Partially Delivered,1,Yes,Net 60,7/10/2022
PO-002308,ITM-00615,SPL-0093,560,324.64,263.58,MXN,Cancelled,2,Yes,Net 60,7/11/2022
PO-002308,ITM-00615,SPL-0093,560,324.64,263.58,MXN,Cancelled,2,Yes,Net 60,7/11/2022
PO-002309,ITM-00731,SPL-0076,527,324.57,278.42,CNY,Delivered,8,Yes,Net 60,7/11/2022
PO-002310,ITM-00196,SPL-0023,988,58.71,57.46,CNY,Pending,3,Yes,Net 30,7/12/2022
PO-002310,ITM-00196,SPL-0023,988,58.71,57.46,CNY,Pending,3,Yes,Net 30,7/12/2022
PO-002311,ITM-00627,SPL-0067,769,29.01,27.99,EUR,Delivered,7,Yes,Net 60,7/12/2022
PO-002312,ITM-00948,SPL-0012,779,493.16,395.8,CNY,Partially Delivered,5,Yes,Net 30,7/13/2022
PO-002313,ITM-00099,SPL-0089,196,310.82,256.03,EUR,Pending,1,Yes,Net 30,7/13/2022
PO-002313,ITM-00099,SPL-0089,196,310.82,256.03,EUR,Pending,1,Yes,Net 30,7/13/2022
PO-002314,ITM-00523,SPL-0046,587,250.59,201.73,INR,Partially Delivered,5,Yes,Net 60,7/14/2022
PO-002314,ITM-00523,SPL-0046,587,250.59,201.73,INR,Partially Delivered,5,Yes,Net 60,7/14/2022
PO-002315,ITM-00282,SPL-0035,719,153.39,142.55,EUR,Cancelled,7,Yes,Net 45,7/14/2022
PO-002316,ITM-00798,SPL-0067,512,84.98,84.78,CNY,Partially Delivered,8,Yes,Net 45,7/15/2022
PO-002317,ITM-00388,SPL-0034,386,262.48,261.68,EUR,Pending,0,Yes,Net 60,7/15/2022
PO-002318,ITM-00583,SPL-0085,326,229.87,223.91,MXN,Partially Delivered,1,Yes,Net 30,7/15/2022
PO-002318,ITM-00583,SPL-0085,326,229.87,223.91,MXN,Partially Delivered,1,Yes,Net 30,7/16/2022
PO-002319,ITM-00550,SPL-0050,602,437.48,423.48,INR,Cancelled,6,Yes,Net 60,7/16/2022
PO-002320,ITM-00956,SPL-0013,250,16.48,15.26,MXN,Pending,2,No,Net 45,7/16/2022
PO-002321,ITM-00442,SPL-0061,340,485.01,454.7,MXN,Cancelled,4,Yes,Net 60,7/17/2022
PO-002322,ITM-00161,SPL-0005,408,72.25,59.93,EUR,Partially Delivered,1,Yes,Net 45,7/17/2022
PO-002323,ITM-00211,SPL-0043,579,149.06,125.67,EUR,Cancelled,4,Yes,Net 60,7/17/2022
PO-002324,ITM-00149,SPL-0013,10,394.56,318.82,USD,Partially Delivered,3,Yes,Net 30,7/18/2022
PO-002324,ITM-00149,SPL-0013,10,394.56,318.82,USD,Partially Delivered,3,Yes,Net 30,7/18/2022
PO-002325,ITM-00360,SPL-0001,623,16.17,15.15,EUR,Partially Delivered,4,Yes,Net 60,7/18/2022
PO-002326,ITM-00228,SPL-0005,471,258.67,252.49,CNY,Cancelled,7,Yes,Net 30,7/19/2022
PO-002327,ITM-00546,SPL-0053,656,85.37,75.37,MXN,Pending,6,Yes,Net 45,7/19/2022
PO-002328,ITM-00270,SPL-0034,513,296.39,293.86,MXN,Cancelled,3,Yes,Net 45,7/19/2022
PO-002329,ITM-00287,SPL-0071,249,125.4,118.78,INR,Pending,5,Yes,Net 45,7/20/2022
PO-002329,ITM-00287,SPL-0071,249,125.4,118.78,INR,Pending,5,Yes,Net 45,7/20/2022
PO-002330,ITM-00717,SPL-0020,498,145.67,130.91,INR,Cancelled,9,No,Net 45,7/20/2022
PO-002330,ITM-00717,SPL-0020,498,145.67,130.91,INR,Cancelled,9,No,Net 45,7/21/2022
PO-002331,ITM-00331,SPL-0049,680,302.07,241.91,EUR,Partially Delivered,5,Yes,Net 30,7/21/2022
PO-002331,ITM-00331,SPL-0049,680,302.07,241.91,EUR,Partially Delivered,5,Yes,Net 30,7/21/2022
PO-002332,ITM-00398,SPL-0015,974,251.12,204.88,INR,Pending,7,Yes,Net 30,7/22/2022
PO-002333,ITM-00021,SPL-0060,498,391.57,332.69,INR,Cancelled,1,Yes,Net 45,7/22/2022
PO-002334,ITM-00205,SPL-0072,31,116.15,102.42,CNY,Cancelled,5,Yes,Net 60,7/22/2022
PO-002335,ITM-00824,SPL-0019,385,420.48,379.94,EUR,Partially Delivered,4,Yes,Net 30,7/23/2022
PO-002336,ITM-00779,SPL-0094,34,296.26,292.24,MXN,Pending,8,Yes,Net 45,7/23/2022
PO-002337,ITM-00793,SPL-0065,477,485.45,482.78,CNY,Partially Delivered,1,Yes,Net 60,7/23/2022
PO-002338,ITM-00082,SPL-0099,179,408.55,348.3,MXN,Pending,1,Yes,Net 30,7/24/2022
PO-002339,ITM-00958,SPL-0003,615,142.62,141.95,EUR,Cancelled,3,Yes,Net 45,7/24/2022
PO-002340,ITM-00599,SPL-0024,567,35.9,29.25,MXN,Cancelled,3,Yes,Net 60,7/24/2022
PO-002340,ITM-00599,SPL-0024,567,35.9,29.25,MXN,Cancelled,3,Yes,Net 60,7/25/2022
PO-002341,ITM-00840,SPL-0023,610,398.19,370.08,INR,Cancelled,5,Yes,Net 30,7/25/2022
PO-002342,ITM-00720,SPL-0019,822,232.11,218.53,MXN,Partially Delivered,0,Yes,Net 60,7/25/2022
PO-002343,ITM-00300,SPL-0041,209,188.26,171.87,USD,Partially Delivered,0,Yes,Net 60,7/26/2022
PO-002344,ITM-00119,SPL-0087,535,269.92,229.44,USD,Pending,0,No,Net 30,7/26/2022
PO-002345,ITM-00724,SPL-0056,275,122.31,107.58,USD,Delivered,1,Yes,Net 45,7/26/2022
PO-002346,ITM-00973,SPL-0004,987,11.05,9.87,INR,Partially Delivered,7,Yes,Net 45,7/27/2022
PO-002347,ITM-00943,SPL-0039,206,133.77,112.63,EUR,Delivered,1,Yes,Net 45,7/27/2022
PO-002348,ITM-00449,SPL-0094,103,204.15,180.44,MXN,Delivered,6,Yes,Net 45,7/27/2022
PO-002348,ITM-00449,SPL-0094,103,204.15,180.44,MXN,Delivered,6,Yes,Net 45,7/28/2022
PO-002349,ITM-00575,SPL-0065,521,382.27,332.87,INR,Cancelled,4,No,Net 45,7/28/2022
PO-002350,ITM-00504,SPL-0027,761,330.25,297.31,USD,Delivered,6,Yes,Net 45,7/28/2022
PO-002351,ITM-00034,SPL-0086,398,365.91,339.48,USD,Pending,6,Yes,Net 45,7/29/2022
PO-002352,ITM-00411,SPL-0050,235,403.34,395.18,USD,Cancelled,0,Yes,Net 60,7/29/2022
PO-002352,ITM-00411,SPL-0050,235,403.34,395.18,USD,Cancelled,0,Yes,Net 60,7/29/2022
PO-002353,ITM-00064,SPL-0068,860,263.18,246.42,MXN,Pending,5,Yes,Net 60,7/30/2022
PO-002354,ITM-00573,SPL-0058,421,322.02,259.78,MXN,Delivered,5,Yes,Net 30,7/30/2022
PO-002355,ITM-00973,SPL-0096,609,313.62,312,INR,Partially Delivered,8,Yes,Net 60,7/30/2022
PO-002356,ITM-00350,SPL-0092,902,40.72,37.06,USD,Delivered,5,Yes,Net 45,7/31/2022
PO-002357,ITM-00823,SPL-0061,843,199.77,191.37,CNY,Partially Delivered,9,Yes,Net 60,7/31/2022
PO-002358,ITM-00647,SPL-0007,973,298.66,259.9,EUR,Cancelled,5,Yes,Net 60,7/31/2022
PO-002358,ITM-00647,SPL-0007,973,298.66,259.9,EUR,Cancelled,5,Yes,Net 60,8/1/2022
PO-002359,ITM-00709,SPL-0079,801,122.83,122.32,EUR,Cancelled,2,Yes,Net 30,8/1/2022
PO-002360,ITM-00149,SPL-0090,861,378.78,356.69,EUR,Pending,8,Yes,Net 60,8/1/2022
PO-002361,ITM-00279,SPL-0071,821,474.3,450.06,USD,Partially Delivered,4,Yes,Net 45,8/2/2022
PO-002362,ITM-00594,SPL-0084,432,220.96,193.22,CNY,Partially Delivered,9,Yes,Net 45,8/2/2022
PO-002363,ITM-00370,SPL-0047,653,304.78,259.28,USD,Cancelled,9,Yes,Net 30,8/2/2022
PO-002364,ITM-00599,SPL-0013,612,362.3,338.04,USD,Cancelled,5,Yes,Net 30,8/3/2022
PO-002365,ITM-00899,SPL-0044,994,37.72,36.01,EUR,Partially Delivered,7,Yes,Net 30,8/3/2022
PO-002366,ITM-00169,SPL-0066,549,179.31,144.45,EUR,Delivered,4,No,Net 30,8/3/2022
PO-002367,ITM-00127,SPL-0066,125,167.35,152.35,INR,Pending,0,Yes,Net 60,8/4/2022
PO-002368,ITM-00829,SPL-0046,240,103.16,97.14,INR,Pending,3,Yes,Net 60,8/4/2022
PO-002369,ITM-00128,SPL-0051,761,51.48,49.09,USD,Pending,4,Yes,Net 45,8/4/2022
PO-002370,ITM-00061,SPL-0005,519,50.04,48.8,USD,Delivered,4,Yes,Net 45,8/5/2022
PO-002371,ITM-00568,SPL-0098,536,23.2,22.87,USD,Partially Delivered,2,Yes,Net 45,8/5/2022
PO-002371,ITM-00568,SPL-0098,536,23.2,22.87,USD,Partially Delivered,2,Yes,Net 45,8/5/2022
PO-002372,ITM-00692,SPL-0005,498,41.03,33.31,CNY,Partially Delivered,0,Yes,Net 45,8/6/2022
PO-002373,ITM-00876,SPL-0045,384,315.5,256.28,INR,Cancelled,8,Yes,Net 45,8/6/2022
PO-002373,ITM-00876,SPL-0045,384,315.5,256.28,INR,Cancelled,8,Yes,Net 45,8/6/2022
PO-002374,ITM-00013,SPL-0035,872,166.17,149.28,USD,Cancelled,4,Yes,Net 45,8/7/2022
PO-002375,ITM-00254,SPL-0036,13,305.44,266.47,USD,Delivered,7,No,Net 30,8/7/2022
PO-002375,ITM-00254,SPL-0036,13,305.44,266.47,USD,Delivered,7,No,Net 30,8/7/2022
PO-002376,ITM-00648,SPL-0001,888,95.19,89.93,USD,Partially Delivered,2,Yes,Net 60,8/8/2022
PO-002377,ITM-00606,SPL-0010,725,484.3,483.27,EUR,Pending,8,Yes,Net 30,8/8/2022
PO-002378,ITM-00097,SPL-0036,561,451.19,388.71,INR,Pending,1,Yes,Net 60,8/8/2022
PO-002378,ITM-00097,SPL-0036,561,451.19,388.71,INR,Pending,1,Yes,Net 60,8/9/2022
PO-002379,ITM-00568,SPL-0045,612,36.7,30.92,USD,Pending,4,Yes,Net 45,8/9/2022
PO-002380,ITM-00676,SPL-0016,728,388.4,367.82,MXN,Pending,2,Yes,Net 60,8/9/2022
PO-002381,ITM-00243,SPL-0075,854,242.99,221.44,USD,Delivered,0,Yes,Net 45,8/10/2022
PO-002382,ITM-00757,SPL-0072,441,371.99,340.14,CNY,Delivered,3,Yes,Net 45,8/10/2022
PO-002383,ITM-00157,SPL-0032,691,325.59,303.97,MXN,Cancelled,1,Yes,Net 45,8/10/2022
PO-002384,ITM-00619,SPL-0058,146,278.23,242.05,CNY,Partially Delivered,7,Yes,Net 45,8/11/2022
PO-002385,ITM-00676,SPL-0062,165,291.32,236.09,EUR,Pending,3,Yes,Net 30,8/11/2022
PO-002386,ITM-00183,SPL-0019,701,467.2,392.85,EUR,Delivered,5,Yes,Net 30,8/11/2022
PO-002387,ITM-00922,SPL-0046,932,305.6,287.61,MXN,Cancelled,3,No,Net 45,8/12/2022
PO-002388,ITM-00418,SPL-0010,587,470.93,444.02,MXN,Partially Delivered,9,Yes,Net 30,8/12/2022
PO-002389,ITM-00970,SPL-0086,399,378.46,356.15,USD,Delivered,4,Yes,Net 30,8/12/2022
PO-002390,ITM-00631,SPL-0080,519,391.07,322.63,EUR,Delivered,6,Yes,Net 60,8/13/2022
PO-002391,ITM-00539,SPL-0041,82,286.42,270.13,USD,Cancelled,6,Yes,Net 60,8/13/2022
PO-002392,ITM-00233,SPL-0022,74,274.01,249.78,EUR,Cancelled,8,Yes,Net 45,8/13/2022
PO-002393,ITM-00185,SPL-0099,384,196.96,173.01,EUR,Pending,8,Yes,Net 45,8/14/2022
PO-002394,ITM-00374,SPL-0008,102,231.28,215.28,INR,Cancelled,0,Yes,Net 30,8/14/2022
PO-002395,ITM-00438,SPL-0080,352,118.26,109,EUR,Delivered,7,Yes,Net 60,8/14/2022
PO-002396,ITM-00579,SPL-0088,687,340.09,337.97,CNY,Cancelled,7,Yes,Net 45,8/15/2022
PO-002397,ITM-00327,SPL-0043,916,344.44,313.52,MXN,Partially Delivered,3,Yes,Net 30,8/15/2022
PO-002398,ITM-00825,SPL-0065,699,169.84,164.95,CNY,Pending,8,No,Net 45,8/15/2022
PO-002399,ITM-00034,SPL-0073,854,317.31,287.37,MXN,Pending,8,Yes,Net 60,8/16/2022
PO-002400,ITM-00466,SPL-0050,286,49.23,47.08,CNY,Pending,8,Yes,Net 45,8/16/2022
PO-002401,ITM-00411,SPL-0039,982,51.49,48.31,USD,Partially Delivered,3,Yes,Net 45,8/16/2022
PO-002402,ITM-00015,SPL-0079,802,364.77,312.58,INR,Pending,2,Yes,Net 30,8/17/2022
PO-002403,ITM-00439,SPL-0012,809,462.5,414.75,CNY,Partially Delivered,3,Yes,Net 45,8/17/2022
PO-002404,ITM-00744,SPL-0084,248,123.74,108.51,CNY,Delivered,4,Yes,Net 30,8/17/2022
PO-002405,ITM-00306,SPL-0008,523,319.11,308.26,MXN,Delivered,9,Yes,Net 30,8/18/2022
PO-002406,ITM-00280,SPL-0002,986,281.53,247.54,EUR,Delivered,4,Yes,Net 30,8/18/2022
PO-002406,ITM-00280,SPL-0002,986,281.53,247.54,EUR,Delivered,4,Yes,Net 30,8/18/2022
PO-002407,ITM-00518,SPL-0059,554,293.62,282.67,INR,Cancelled,0,Yes,Net 30,8/19/2022
PO-002408,ITM-00671,SPL-0012,704,144.57,124.13,EUR,Pending,3,Yes,Net 45,8/19/2022
PO-002409,ITM-00115,SPL-0038,202,336.36,315.46,MXN,Partially Delivered,1,No,Net 45,8/19/2022
PO-002410,ITM-00540,SPL-0086,112,198.43,178.48,CNY,Pending,7,No,Net 30,8/20/2022
PO-002411,ITM-00813,SPL-0026,194,141.83,125.74,EUR,Partially Delivered,1,Yes,Net 30,8/20/2022
PO-002412,ITM-00672,SPL-0070,767,89.88,72.13,USD,Cancelled,0,Yes,Net 30,8/20/2022
PO-002413,ITM-00198,SPL-0064,664,407.65,347.98,MXN,Partially Delivered,8,No,Net 30,8/21/2022
PO-002414,ITM-00433,SPL-0003,940,220.82,180.42,INR,Cancelled,6,Yes,Net 45,8/21/2022
PO-002414,ITM-00433,SPL-0003,940,220.82,180.42,INR,Cancelled,6,Yes,Net 45,8/21/2022
PO-002415,ITM-00588,SPL-0089,584,111.33,110.02,CNY,Delivered,0,Yes,Net 30,8/22/2022
PO-002415,ITM-00588,SPL-0089,584,111.33,110.02,CNY,Delivered,0,Yes,Net 30,8/22/2022
PO-002416,ITM-00104,SPL-0005,201,40.95,35.43,EUR,Pending,6,Yes,Net 30,8/22/2022
